product_id,product_name,Category,weather_condition,seasonality,transaction_date,expiration_date,initial_quantity,quality_grade,days_until_expiry,cost_price,base_price,discount_pct,selling_price,units_sold,units_wasted,daily_demand
PRO_GRA_876,Grapes,Fruits,Sunny,Summer,2024-07-11,2024-07-26,177,A,13,3.26,6.28,0,6.28,177,0,16
PRO_AVO_623,Avocados,Fruits,Sunny,Summer,2024-01-05,2024-01-13,495,A,6,0.77,1.75,0,1.75,290,205,55
PRO_TOM_160,Tomatoes,Fruits,Cloudy,Summer,2024-04-21,2024-05-07,331,B,14,1.21,2.07,0,2.07,331,0,27
PRO_BER_727,Berries,Fruits,Cloudy,Summer,2023-08-15,2023-08-30,274,B,13,2.53,5.3,0,5.3,274,0,22
PRO_APP_336,Apples,Fruits,Sunny,Summer,2023-02-07,2023-02-13,320,B,5,2.37,3.68,0,3.68,235,85,54
PRO_BER_240,Berries,Fruits,Rainy,Summer,2024-11-18,2024-11-26,155,B,6,4,6.59,0,6.59,93,62,15
PRO_GRA_791,Grapes,Fruits,Rainy,Summer,2023-02-25,2023-03-02,206,C,3,2.13,3.2,0.16,2.69,150,56,48
PRO_APP_480,Apples,Fruits,Rainy,Summer,2023-04-18,2023-05-06,493,B,16,2.66,6.43,0,6.43,412,81,23
PRO_GRA_627,Grapes,Fruits,Rainy,Summer,2023-11-28,2023-12-09,460,B,8,2.69,4.86,0,4.86,362,98,49
PRO_BAN_541,Bananas,Fruits,Sunny,Summer,2023-11-18,2023-11-29,262,C,8,2.56,3.81,0.23,2.93,262,0,36
PRO_APP_613,Apples,Fruits,Sunny,Summer,2024-05-02,2024-05-04,200,B,0,2.18,3.75,0.53,1.76,140,60,114
PRO_AVO_224,Avocados,Fruits,Cloudy,Summer,2024-11-25,2024-11-30,294,A,2,1.94,2.9,0.13,2.52,156,138,64
PRO_TOM_598,Tomatoes,Fruits,Rainy,Summer,2023-12-19,2023-12-29,98,A,9,2.92,7.1,0,7.1,98,0,14
PRO_APP_829,Apples,Fruits,Rainy,Summer,2024-01-10,2024-01-24,204,B,14,3.57,7.43,0,7.43,204,0,22
PRO_GRA_143,Grapes,Fruits,Cloudy,Summer,2023-01-15,2023-01-25,294,A,10,4.15,6.25,0,6.25,205,89,57
PRO_APP_492,Apples,Fruits,Rainy,Summer,2023-03-29,2023-04-07,412,A,7,0.45,1.1,0,1.1,412,0,57
PRO_BER_204,Berries,Fruits,Rainy,Summer,2024-10-05,2024-10-18,320,B,12,3.68,6.89,0,6.89,262,58,29
PRO_APP_588,Apples,Fruits,Sunny,Summer,2023-04-03,2023-04-16,222,A,12,2.45,5.87,0,5.87,191,31,15
PRO_GRA_201,Grapes,Fruits,Cloudy,Summer,2023-11-08,2023-11-24,339,A,15,2.8,4.54,0,4.54,247,92,21
PRO_BER_479,Berries,Fruits,Cloudy,Summer,2023-06-05,2023-06-08,467,A,3,2.75,5.7,0,5.7,467,0,195
PRO_AVO_700,Avocados,Fruits,Sunny,Summer,2024-05-26,2024-06-13,43,B,18,2.5,3.58,0,3.58,19,24,1
PRO_APP_705,Apples,Fruits,Sunny,Summer,2023-03-12,2023-03-23,330,A,10,5.18,7.52,0,7.52,294,36,30
PRO_TOM_867,Tomatoes,Fruits,Sunny,Summer,2023-04-29,2023-05-20,98,B,19,0.48,1.17,0,1.17,68,30,7
PRO_BAN_564,Bananas,Fruits,Cloudy,Summer,2024-07-05,2024-07-22,312,B,16,5.49,8,0,8,312,0,33
PRO_AVO_974,Avocados,Fruits,Rainy,Summer,2023-03-31,2023-04-19,476,B,18,4.94,7.19,0,7.19,333,143,41
PRO_AVO_406,Avocados,Fruits,Cloudy,Summer,2023-08-17,2023-08-22,391,B,5,1.32,2.14,0,2.14,391,0,150
PRO_TOM_286,Tomatoes,Fruits,Cloudy,Summer,2023-10-27,2023-11-06,410,C,9,1.62,3.27,0.18,2.68,410,0,45
PRO_GRA_373,Grapes,Fruits,Sunny,Summer,2023-03-04,2023-03-07,269,B,3,1.95,2.91,0,2.91,269,0,146
PRO_LET_932,Lettuce,Vegetables,Sunny,Summer,2023-04-15,2023-04-28,167,C,12,1.94,2.91,0.16,2.44,167,0,16
PRO_GRA_872,Grapes,Fruits,Sunny,Summer,2023-02-28,2023-03-12,43,C,10,4.41,6.38,0.17,5.3,0,43,0
PRO_LET_732,Lettuce,Vegetables,Sunny,Summer,2024-06-22,2024-07-06,84,A,14,2.03,3.59,0,3.59,84,0,6
PRO_GRA_953,Grapes,Fruits,Cloudy,Summer,2023-06-30,2023-07-08,95,B,7,4,5.94,0,5.94,95,0,13
PRO_LET_324,Lettuce,Vegetables,Cloudy,Summer,2024-07-14,2024-07-26,357,B,9,1.71,3.49,0,3.49,357,0,42
PRO_LET_875,Lettuce,Vegetables,Cloudy,Summer,2023-10-30,2023-11-08,468,A,8,0.99,2.23,0,2.23,327,141,54
PRO_GRA_209,Grapes,Fruits,Sunny,Summer,2023-06-30,2023-07-11,475,A,8,2.22,4.19,0,4.19,475,0,80
PRO_BAN_735,Bananas,Fruits,Sunny,Summer,2024-02-19,2024-03-01,328,A,8,0.86,1.3,0,1.3,322,6,34
PRO_TOM_290,Tomatoes,Fruits,Sunny,Summer,2023-09-20,2023-10-07,420,B,14,0.9,1.42,0,1.42,413,7,27
PRO_APP_628,Apples,Fruits,Rainy,Summer,2023-05-24,2023-06-07,396,A,11,2.91,6.73,0,6.73,396,0,43
PRO_LET_612,Lettuce,Vegetables,Rainy,Summer,2023-01-27,2023-02-07,458,B,8,2.27,3.97,0,3.97,458,0,58
PRO_TOM_562,Tomatoes,Fruits,Rainy,Summer,2024-03-10,2024-03-14,193,A,2,2.76,4.37,0.11,3.89,163,30,61
PRO_AVO_395,Avocados,Fruits,Cloudy,Summer,2023-07-29,2023-08-16,192,B,18,1.93,3.9,0,3.9,134,58,29
PRO_LET_523,Lettuce,Vegetables,Cloudy,Summer,2023-12-03,2023-12-07,382,B,3,2.5,5.92,0,5.92,382,0,152
PRO_LET_800,Lettuce,Vegetables,Cloudy,Summer,2024-10-28,2024-11-13,261,B,14,1.51,3.51,0,3.51,261,0,17
PRO_BER_276,Berries,Fruits,Cloudy,Summer,2024-12-12,2024-12-19,479,C,7,4.84,7.99,0.16,6.71,335,144,62
PRO_LET_265,Lettuce,Vegetables,Rainy,Summer,2023-04-10,2023-04-17,477,B,5,1.56,3.82,0,3.82,264,213,51
PRO_BAN_191,Bananas,Fruits,Rainy,Summer,2024-10-26,2024-11-05,22,A,10,0.99,1.72,0,1.72,0,22,0
PRO_LET_504,Lettuce,Vegetables,Sunny,Summer,2023-10-25,2023-11-03,276,B,8,3.61,6.99,0,6.99,193,83,39
PRO_GRA_193,Grapes,Fruits,Rainy,Summer,2023-05-22,2023-05-28,448,A,6,4.11,6.02,0,6.02,448,0,105
PRO_AVO_268,Avocados,Fruits,Cloudy,Summer,2023-06-18,2023-06-23,194,B,5,2.6,5.25,0,5.25,135,59,73
PRO_APP_555,Apples,Fruits,Cloudy,Summer,2024-02-14,2024-02-22,455,A,6,3.15,5.64,0,5.64,318,137,69
PRO_GRA_186,Grapes,Fruits,Cloudy,Summer,2024-09-04,2024-09-10,433,A,6,3.46,5.29,0,5.29,279,154,59
PRO_GRA_360,Grapes,Fruits,Cloudy,Summer,2024-04-03,2024-04-16,207,C,13,3.87,7.54,0.22,5.88,207,0,17
PRO_GRA_354,Grapes,Fruits,Cloudy,Summer,2023-09-06,2023-09-17,302,A,10,2.66,4.39,0,4.39,302,0,40
PRO_APP_558,Apples,Fruits,Rainy,Summer,2023-01-19,2023-01-27,328,B,7,3.58,7.51,0,7.51,229,99,51
PRO_LET_857,Lettuce,Vegetables,Sunny,Summer,2023-04-21,2023-04-30,31,B,8,2.74,4.78,0,4.78,21,10,5
PRO_BER_901,Berries,Fruits,Sunny,Summer,2024-06-19,2024-07-05,310,B,15,0.56,1.23,0,1.23,310,0,30
PRO_GRA_768,Grapes,Fruits,Rainy,Summer,2023-09-16,2023-09-24,380,A,6,2.38,3.72,0,3.72,306,74,46
PRO_BER_850,Berries,Fruits,Rainy,Summer,2023-02-18,2023-02-28,22,B,7,3.97,6.47,0,6.47,22,0,8
PRO_GRA_144,Grapes,Fruits,Sunny,Summer,2024-10-06,2024-10-11,286,B,2,5.32,7.9,0.16,6.64,113,173,50
PRO_BAN_791,Bananas,Fruits,Sunny,Summer,2024-04-27,2024-05-13,57,A,16,2,3.17,0,3.17,57,0,5
PRO_APP_160,Apples,Fruits,Rainy,Summer,2023-01-20,2023-01-29,272,A,7,3.04,5.42,0,5.42,270,2,30
PRO_GRA_810,Grapes,Fruits,Rainy,Summer,2023-11-18,2023-11-27,304,A,9,0.67,1.6,0,1.6,304,0,46
PRO_AVO_597,Avocados,Fruits,Rainy,Summer,2023-10-21,2023-10-29,162,B,8,0.86,1.92,0,1.92,162,0,35
PRO_BAN_436,Bananas,Fruits,Rainy,Summer,2023-04-19,2023-05-04,421,A,14,1.01,1.5,0,1.5,294,127,25
PRO_LET_853,Lettuce,Vegetables,Sunny,Summer,2023-01-09,2023-01-23,301,B,12,0.8,1.51,0,1.51,210,91,17
PRO_TOM_491,Tomatoes,Fruits,Sunny,Summer,2024-12-03,2024-12-08,43,C,3,4.24,7.4,0.24,5.62,43,0,11
PRO_AVO_869,Avocados,Fruits,Cloudy,Summer,2024-04-02,2024-04-17,396,C,13,3.16,7,0.17,5.81,277,119,36
PRO_AVO_772,Avocados,Fruits,Cloudy,Summer,2024-08-27,2024-08-31,420,C,4,1.43,2.67,0.22,2.08,294,126,170
PRO_LET_906,Lettuce,Vegetables,Cloudy,Summer,2024-05-04,2024-05-08,92,B,4,0.74,1.67,0,1.67,92,0,45
PRO_TOM_653,Tomatoes,Fruits,Rainy,Summer,2023-03-24,2023-04-03,133,B,9,2.47,5.83,0,5.83,92,41,8
PRO_TOM_287,Tomatoes,Fruits,Cloudy,Summer,2024-01-20,2024-01-31,141,A,11,0.96,2.14,0,2.14,141,0,23
PRO_LET_981,Lettuce,Vegetables,Rainy,Summer,2023-07-21,2023-07-27,85,A,3,0.98,2.07,0.19,1.68,84,1,16
PRO_BAN_678,Bananas,Fruits,Sunny,Summer,2024-06-27,2024-07-10,84,B,10,1.61,2.79,0,2.79,70,14,9
PRO_GRA_837,Grapes,Fruits,Sunny,Summer,2024-01-21,2024-01-23,114,B,0,1.15,2.17,0.62,0.82,114,0,48
PRO_APP_371,Apples,Fruits,Rainy,Summer,2024-10-21,2024-10-29,69,B,8,4.07,7.58,0,7.58,69,0,9
PRO_LET_843,Lettuce,Vegetables,Cloudy,Summer,2024-07-17,2024-08-02,57,A,13,4.65,7.53,0,7.53,42,15,3
PRO_APP_330,Apples,Fruits,Cloudy,Summer,2024-04-13,2024-04-28,282,C,13,1.03,1.8,0.16,1.51,282,0,34
PRO_BER_548,Berries,Fruits,Rainy,Summer,2023-06-27,2023-07-09,436,A,9,3.06,5.87,0,5.87,436,0,69
PRO_GRA_829,Grapes,Fruits,Cloudy,Summer,2024-01-04,2024-01-07,448,B,0,3.51,6.79,0.53,3.19,271,177,134
PRO_TOM_793,Tomatoes,Fruits,Rainy,Summer,2023-03-13,2023-03-20,116,C,7,3.11,6.5,0.2,5.2,116,0,20
PRO_TOM_521,Tomatoes,Fruits,Cloudy,Summer,2023-04-25,2023-05-06,85,B,8,4.13,6.72,0,6.72,32,53,4
PRO_APP_283,Apples,Fruits,Sunny,Summer,2024-05-15,2024-05-18,302,B,2,1.03,2.47,0,2.47,302,0,190
PRO_LET_792,Lettuce,Vegetables,Rainy,Summer,2023-11-20,2023-12-03,214,A,10,1.34,2.67,0,2.67,110,104,12
PRO_TOM_279,Tomatoes,Fruits,Cloudy,Summer,2023-07-16,2023-07-24,233,A,8,3.33,4.85,0,4.85,233,0,57
PRO_AVO_126,Avocados,Fruits,Rainy,Summer,2024-01-21,2024-02-02,371,B,11,0.99,2.42,0,2.42,371,0,34
PRO_TOM_217,Tomatoes,Fruits,Rainy,Summer,2024-12-14,2024-12-25,341,B,9,2.05,4,0,4,341,0,44
PRO_LET_851,Lettuce,Vegetables,Rainy,Summer,2023-06-24,2023-06-28,142,B,4,2.28,4.31,0,4.31,142,0,101
PRO_TOM_331,Tomatoes,Fruits,Rainy,Summer,2023-11-15,2023-11-28,474,B,10,3.39,6.91,0,6.91,331,143,37
PRO_BER_462,Berries,Fruits,Cloudy,Summer,2024-03-21,2024-03-23,130,B,2,3.47,7.02,0,7.02,91,39,61
PRO_BER_904,Berries,Fruits,Cloudy,Summer,2023-03-04,2023-03-08,378,B,1,2.67,4.81,0.41,2.84,226,152,103
PRO_LET_966,Lettuce,Vegetables,Cloudy,Summer,2023-08-08,2023-08-10,175,A,0,3.65,5.45,0.42,3.16,121,54,86
PRO_BER_682,Berries,Fruits,Sunny,Summer,2023-11-03,2023-11-08,384,B,3,2.79,5.87,0,5.87,318,66,83
PRO_AVO_904,Avocados,Fruits,Cloudy,Summer,2024-01-10,2024-01-24,496,B,13,1.46,2.39,0,2.39,347,149,42
PRO_LET_349,Lettuce,Vegetables,Cloudy,Summer,2023-06-10,2023-06-28,463,B,17,3.38,5.33,0,5.33,463,0,32
PRO_TOM_934,Tomatoes,Fruits,Rainy,Summer,2023-03-16,2023-03-20,480,B,2,1.8,2.76,0.11,2.46,398,82,133
PRO_BER_588,Berries,Fruits,Rainy,Summer,2023-10-25,2023-10-30,207,A,3,1.41,2.81,0,2.81,71,136,34
PRO_AVO_723,Avocados,Fruits,Sunny,Summer,2023-03-26,2023-03-29,359,A,1,0.52,1.08,0.38,0.67,327,32,146
PRO_BAN_480,Bananas,Fruits,Rainy,Summer,2023-01-27,2023-02-08,244,A,9,2.12,3.6,0,3.6,170,74,17
PRO_BAN_626,Bananas,Fruits,Rainy,Summer,2024-09-09,2024-09-21,174,A,9,1.73,3.48,0,3.48,68,106,9
PRO_AVO_756,Avocados,Fruits,Rainy,Summer,2023-07-26,2023-07-31,423,B,2,3.87,7.77,0.13,6.76,309,114,120
PRO_BER_888,Berries,Fruits,Cloudy,Autumn,2023-02-25,2023-03-02,253,A,3,3.07,5.74,0,5.74,163,90,64
PRO_BER_276,Berries,Fruits,Cloudy,Autumn,2024-07-17,2024-07-20,376,B,0,2.05,4.28,0.6,1.71,376,0,240
PRO_BER_546,Berries,Fruits,Sunny,Autumn,2024-09-29,2024-10-17,328,C,15,4.04,6.37,0.17,5.29,229,99,15
PRO_APP_785,Apples,Fruits,Sunny,Autumn,2024-11-16,2024-12-04,23,A,17,2.05,4.01,0,4.01,0,23,0
PRO_GRA_593,Grapes,Fruits,Snowy,Autumn,2023-12-22,2023-12-27,156,A,5,2.36,5.36,0,5.36,156,0,42
PRO_GRA_306,Grapes,Fruits,Sunny,Autumn,2024-10-19,2024-11-03,24,B,13,2.13,5.28,0,5.28,24,0,2
PRO_AVO_897,Avocados,Fruits,Rainy,Autumn,2023-07-08,2023-07-15,57,A,5,3.11,7.74,0,7.74,39,18,20
PRO_GRA_684,Grapes,Fruits,Sunny,Autumn,2023-04-12,2023-04-28,176,B,14,0.5,1.13,0,1.13,123,53,10
PRO_BER_376,Berries,Fruits,Cloudy,Autumn,2024-04-05,2024-04-13,486,C,5,4.36,6.41,0.24,4.87,325,161,60
PRO_AVO_529,Avocados,Fruits,Sunny,Autumn,2023-05-19,2023-05-29,250,B,7,2.07,4.64,0,4.64,250,0,50
PRO_BAN_376,Bananas,Fruits,Snowy,Autumn,2023-03-04,2023-03-09,215,A,3,2.8,5.17,0,5.17,154,61,51
PRO_AVO_318,Avocados,Fruits,Snowy,Autumn,2023-02-27,2023-03-09,199,B,10,3.08,7.53,0,7.53,199,0,27
PRO_GRA_951,Grapes,Fruits,Snowy,Autumn,2024-10-20,2024-10-29,455,A,6,0.66,1.05,0,1.05,398,57,85
PRO_BER_599,Berries,Fruits,Sunny,Autumn,2023-06-19,2023-07-02,187,A,13,0.6,1.03,0,1.03,187,0,26
PRO_BAN_135,Bananas,Fruits,Sunny,Autumn,2023-07-05,2023-07-09,210,B,4,1.41,2.99,0,2.99,210,0,62
PRO_AVO_472,Avocados,Fruits,Sunny,Autumn,2023-09-26,2023-10-14,35,C,18,3.26,6.63,0.18,5.44,24,11,2
PRO_APP_731,Apples,Fruits,Rainy,Autumn,2023-01-10,2023-01-19,362,A,8,2.55,4.08,0,4.08,240,122,36
PRO_BAN_277,Bananas,Fruits,Snowy,Autumn,2024-02-05,2024-02-16,472,B,11,0.94,1.77,0,1.77,330,142,42
PRO_LET_505,Lettuce,Vegetables,Snowy,Autumn,2024-08-31,2024-09-07,82,B,4,2.63,3.86,0,3.86,82,0,24
PRO_GRA_392,Grapes,Fruits,Snowy,Autumn,2023-07-01,2023-07-13,224,A,11,2.16,3.45,0,3.45,156,68,29
PRO_TOM_133,Tomatoes,Fruits,Cloudy,Autumn,2024-11-24,2024-11-26,48,A,0,1.6,2.56,0.54,1.18,48,0,30
PRO_AVO_352,Avocados,Fruits,Cloudy,Autumn,2024-01-30,2024-02-03,320,A,3,1.32,2.71,0,2.71,236,84,98
PRO_APP_274,Apples,Fruits,Sunny,Autumn,2024-06-01,2024-06-10,253,B,7,1.2,2.11,0,2.11,253,0,46
PRO_GRA_384,Grapes,Fruits,Cloudy,Autumn,2023-11-02,2023-11-20,321,A,16,1.04,2.57,0,2.57,224,97,27
PRO_TOM_640,Tomatoes,Fruits,Cloudy,Autumn,2023-07-19,2023-08-04,51,C,13,4.22,6.24,0.19,5.05,43,8,2
PRO_AVO_413,Avocados,Fruits,Sunny,Autumn,2024-10-24,2024-10-27,257,A,0,4.38,6.88,0.55,3.1,211,46,125
PRO_LET_113,Lettuce,Vegetables,Sunny,Autumn,2024-08-27,2024-09-13,249,B,17,2.53,5.98,0,5.98,249,0,21
PRO_GRA_554,Grapes,Fruits,Sunny,Autumn,2024-11-17,2024-12-01,482,A,14,1.65,2.67,0,2.67,482,0,68
PRO_APP_867,Apples,Fruits,Sunny,Autumn,2024-07-03,2024-07-20,84,A,14,3.72,5.67,0,5.67,84,0,8
PRO_BER_875,Berries,Fruits,Sunny,Autumn,2023-04-18,2023-05-02,338,A,11,4.1,7.69,0,7.69,224,114,17
PRO_BER_524,Berries,Fruits,Cloudy,Autumn,2023-04-29,2023-05-10,63,B,9,2.58,5.05,0,5.05,41,22,5
PRO_AVO_155,Avocados,Fruits,Cloudy,Autumn,2023-12-12,2023-12-22,99,A,9,2.86,4.31,0,4.31,69,30,14
PRO_BER_582,Berries,Fruits,Cloudy,Autumn,2023-03-25,2023-04-03,439,B,7,0.81,1.77,0,1.77,439,0,68
PRO_BER_717,Berries,Fruits,Snowy,Autumn,2024-10-22,2024-11-09,119,B,16,2.88,4.32,0,4.32,97,22,7
PRO_BAN_775,Bananas,Fruits,Cloudy,Autumn,2024-12-29,2025-01-03,146,B,2,2.15,3.09,0.19,2.5,91,55,38
PRO_GRA_738,Grapes,Fruits,Rainy,Autumn,2023-12-18,2023-12-26,28,A,7,4.28,6.79,0,6.79,22,6,3
PRO_TOM_478,Tomatoes,Fruits,Snowy,Autumn,2023-09-18,2023-09-27,330,B,8,1.9,2.72,0,2.72,219,111,33
PRO_BER_209,Berries,Fruits,Snowy,Autumn,2023-07-06,2023-07-15,89,A,9,4.03,6.76,0,6.76,89,0,15
PRO_AVO_333,Avocados,Fruits,Rainy,Autumn,2024-06-23,2024-06-28,147,B,4,1.89,4.45,0,4.45,147,0,51
PRO_BER_325,Berries,Fruits,Rainy,Autumn,2023-03-22,2023-04-06,146,C,12,4.7,7.42,0.17,6.16,135,11,11
PRO_BAN_777,Bananas,Fruits,Rainy,Autumn,2024-02-15,2024-02-21,27,A,4,0.8,1.81,0,1.81,26,1,6
PRO_GRA_438,Grapes,Fruits,Rainy,Autumn,2023-11-02,2023-11-07,15,B,3,2.12,4.04,0,4.04,8,7,3
PRO_BAN_876,Bananas,Fruits,Rainy,Autumn,2024-06-06,2024-06-10,45,C,4,3.05,5.7,0.24,4.33,45,0,21
PRO_LET_382,Lettuce,Vegetables,Rainy,Autumn,2024-02-19,2024-03-06,250,B,14,1.3,2.23,0,2.23,122,128,10
PRO_BER_925,Berries,Fruits,Rainy,Autumn,2024-11-04,2024-11-17,406,A,10,2.14,3.79,0,3.79,267,139,37
PRO_BAN_302,Bananas,Fruits,Cloudy,Autumn,2024-06-06,2024-06-22,189,B,14,3.42,7.94,0,7.94,127,62,9
PRO_APP_947,Apples,Fruits,Cloudy,Autumn,2024-10-12,2024-10-23,167,A,10,2.12,4.71,0,4.71,167,0,28
PRO_APP_740,Apples,Fruits,Snowy,Autumn,2023-08-07,2023-08-26,24,B,16,0.47,1.06,0,1.06,0,24,0
PRO_BER_801,Berries,Fruits,Snowy,Autumn,2023-07-16,2023-07-21,456,A,5,1.97,3.17,0,3.17,456,0,190
PRO_GRA_696,Grapes,Fruits,Cloudy,Autumn,2023-09-28,2023-10-12,81,A,14,3.23,6.4,0,6.4,17,64,1
PRO_GRA_786,Grapes,Fruits,Cloudy,Autumn,2023-01-07,2023-01-13,193,B,4,0.74,1.16,0,1.16,193,0,66
PRO_BAN_397,Bananas,Fruits,Snowy,Autumn,2023-02-21,2023-02-28,261,A,4,2.85,4.23,0.24,3.21,163,98,33
PRO_BAN_391,Bananas,Fruits,Snowy,Autumn,2024-06-27,2024-07-13,349,B,14,2.2,5.37,0,5.37,349,0,31
PRO_GRA_393,Grapes,Fruits,Cloudy,Autumn,2024-07-21,2024-07-25,275,A,3,0.62,1.48,0,1.48,275,0,149
PRO_GRA_460,Grapes,Fruits,Rainy,Autumn,2024-09-03,2024-09-19,127,B,14,1.69,3.33,0,3.33,80,47,6
PRO_GRA_615,Grapes,Fruits,Cloudy,Autumn,2023-01-07,2023-01-25,208,B,15,3.05,5.02,0,5.02,208,0,24
PRO_LET_909,Lettuce,Vegetables,Rainy,Autumn,2024-04-03,2024-04-15,144,C,11,3.15,5,0.22,3.9,144,0,16
PRO_TOM_875,Tomatoes,Fruits,Cloudy,Autumn,2024-03-01,2024-03-15,255,C,13,2.9,6.66,0.24,5.06,178,77,17
PRO_TOM_870,Tomatoes,Fruits,Rainy,Autumn,2023-11-27,2023-12-04,270,A,4,1.57,3.11,0,3.11,112,158,33
PRO_TOM_128,Tomatoes,Fruits,Rainy,Autumn,2024-05-06,2024-05-09,67,B,3,2.74,5.06,0,5.06,67,0,42
PRO_LET_824,Lettuce,Vegetables,Sunny,Autumn,2024-07-17,2024-07-26,382,B,7,3.99,6.75,0,6.75,267,115,67
PRO_TOM_237,Tomatoes,Fruits,Sunny,Autumn,2024-06-05,2024-06-15,294,A,9,2.43,4.88,0,4.88,223,71,34
PRO_LET_725,Lettuce,Vegetables,Sunny,Autumn,2023-11-21,2023-12-02,469,A,10,1.09,1.74,0,1.74,469,0,55
PRO_BAN_659,Bananas,Fruits,Sunny,Autumn,2023-01-03,2023-01-15,131,A,10,2.76,6.67,0,6.67,91,40,12
PRO_AVO_129,Avocados,Fruits,Sunny,Autumn,2023-04-04,2023-04-10,230,B,4,3.21,5.94,0,5.94,113,117,38
PRO_BAN_826,Bananas,Fruits,Sunny,Autumn,2023-01-27,2023-02-01,276,A,4,3.36,7.46,0,7.46,264,12,64
PRO_TOM_751,Tomatoes,Fruits,Rainy,Autumn,2024-12-12,2024-12-28,297,C,13,1.66,3.87,0.19,3.13,282,15,22
PRO_TOM_480,Tomatoes,Fruits,Rainy,Autumn,2023-02-04,2023-02-14,492,C,10,3.4,5.38,0.25,4.04,492,0,47
PRO_LET_517,Lettuce,Vegetables,Rainy,Autumn,2023-03-16,2023-03-23,213,C,6,1.74,3.66,0.16,3.07,213,0,30
PRO_GRA_325,Grapes,Fruits,Rainy,Autumn,2024-11-13,2024-11-26,135,B,11,1.46,2.43,0,2.43,96,39,11
PRO_APP_358,Apples,Fruits,Sunny,Autumn,2024-09-29,2024-10-17,84,C,17,2.56,4.37,0.16,3.67,84,0,11
PRO_LET_154,Lettuce,Vegetables,Rainy,Autumn,2023-03-27,2023-04-06,170,A,10,3.21,5.32,0,5.32,137,33,17
PRO_LET_987,Lettuce,Vegetables,Snowy,Autumn,2023-06-28,2023-07-02,184,B,1,2.48,3.71,0.29,2.63,126,58,70
PRO_TOM_612,Tomatoes,Fruits,Snowy,Autumn,2023-03-21,2023-03-23,428,A,0,1.18,1.79,0.57,0.77,321,107,180
PRO_GRA_269,Grapes,Fruits,Snowy,Autumn,2024-01-29,2024-02-12,494,B,14,1.2,2,0,2,390,104,35
PRO_APP_304,Apples,Fruits,Rainy,Autumn,2024-09-08,2024-09-13,185,B,3,2.57,5.46,0,5.46,122,63,37
PRO_BAN_816,Bananas,Fruits,Sunny,Autumn,2024-10-06,2024-10-23,349,C,17,0.76,1.25,0.2,1,349,0,23
PRO_BER_655,Berries,Fruits,Sunny,Autumn,2024-05-07,2024-05-11,87,B,4,3.43,5.62,0,5.62,87,0,44
PRO_APP_492,Apples,Fruits,Cloudy,Autumn,2023-06-04,2023-06-12,461,B,6,2.31,3.36,0,3.36,461,0,99
PRO_BER_982,Berries,Fruits,Sunny,Autumn,2024-11-15,2024-11-26,233,B,10,1.54,2.45,0,2.45,233,0,30
PRO_TOM_227,Tomatoes,Fruits,Sunny,Autumn,2024-04-14,2024-05-01,82,A,15,1.72,3.56,0,3.56,29,53,2
PRO_AVO_758,Avocados,Fruits,Sunny,Autumn,2024-02-16,2024-02-28,19,A,12,3.47,6.67,0,6.67,0,19,0
PRO_BER_698,Berries,Fruits,Sunny,Autumn,2023-12-29,2024-01-13,141,B,15,1.8,3.68,0,3.68,88,53,6
PRO_GRA_359,Grapes,Fruits,Snowy,Autumn,2023-04-24,2023-04-27,20,B,3,3.08,4.89,0,4.89,20,0,9
PRO_AVO_556,Avocados,Fruits,Rainy,Autumn,2023-05-02,2023-05-08,110,A,4,0.86,2.12,0,2.12,80,30,24
PRO_GRA_509,Grapes,Fruits,Rainy,Autumn,2024-11-02,2024-11-10,478,B,8,4.23,6.49,0,6.49,478,0,108
PRO_BER_610,Berries,Fruits,Rainy,Autumn,2023-12-20,2023-12-26,151,C,5,3.64,6.29,0.17,5.22,151,0,39
PRO_GRA_525,Grapes,Fruits,Cloudy,Autumn,2023-09-04,2023-09-08,419,B,2,1.18,1.95,0,1.95,248,171,135
PRO_BER_270,Berries,Fruits,Cloudy,Autumn,2023-04-21,2023-04-25,340,A,2,1.01,2.11,0,2.11,251,89,102
PRO_APP_117,Apples,Fruits,Snowy,Autumn,2023-05-24,2023-06-06,183,A,13,2.17,3.65,0,3.65,183,0,19
PRO_AVO_539,Avocados,Fruits,Rainy,Autumn,2023-04-13,2023-04-30,15,A,15,2.46,5.79,0,5.79,0,15,0
PRO_BAN_448,Bananas,Fruits,Sunny,Autumn,2023-02-19,2023-03-05,122,B,14,3.86,6.2,0,6.2,122,0,11
PRO_BAN_511,Bananas,Fruits,Cloudy,Autumn,2023-10-21,2023-10-31,57,A,8,1.48,2.97,0,2.97,57,0,8
PRO_GRA_772,Grapes,Fruits,Sunny,Autumn,2023-11-28,2023-12-13,187,A,13,2.57,4.22,0,4.22,187,0,16
PRO_GRA_833,Grapes,Fruits,Sunny,Autumn,2023-09-03,2023-09-17,153,A,13,1.11,2.34,0,2.34,153,0,14
PRO_TOM_401,Tomatoes,Fruits,Sunny,Autumn,2024-12-14,2024-12-23,494,A,6,1.89,3.06,0,3.06,266,228,55
PRO_AVO_331,Avocados,Fruits,Snowy,Autumn,2024-08-24,2024-08-31,212,A,6,3.74,5.63,0,5.63,212,0,74
PRO_LET_959,Lettuce,Vegetables,Snowy,Autumn,2024-09-22,2024-10-08,132,B,13,0.85,1.8,0,1.8,132,0,20
